#secs,cdf
1.0,0
1.0,0.0
37.0,0.0357
48.0,0.0694
57.0,0.1039
120.0,0.1635
140.0,0.1712
212.0,0.2069
267.0,0.2283
401.0,0.2771
495.0,0.2919
803.0,0.36
1992.0,0.5018
1170.0,0.4026
891.0,0.3735
1605.0,0.4588
1228.0,0.4076
1489.0,0.4339
2044.0,0.513
2660.0,0.6262
3317.0,0.6846
4014.0,0.7513
3410.0,0.6937
4357.0,0.7771
4326.0,0.7757
5757.0,0.8361
13320.0,0.923
152977.0,0.9759
656444.0,0.9901
5508586.0,0.9995
22051168.0,1.0
22051168.0,1
