app_id,submit_time,start_time,end_time,estimated_start_time,estimated_end_time,fair_act,service,num_apps_seen_diff
0,0.037496,0.037496,23905.037496,0.037496,23905.037496,23905.0,47810,1.3333333333333333
4,86028.037496,86028.037496,88724.180353,86028.037496,88724.180353,4718.25,75492,4.0
5,106833.037496,106833.037496,108915.537496,106833.037496,108915.537496,2082.5,4165,4.0
3,85560.037496,85560.037496,110250.259718,85560.037496,110250.259718,24690.222222222223,444424,3.3333333333333335
1,22585.037496,22585.037496,112968.537496,22585.037496,112968.537496,90383.5,180767,2.6
7,197851.037496,197851.037496,198233.016219,197851.037496,198233.016219,841.546875,17953,3.0
9,267558.037496,267558.037496,291934.787496,267558.037496,291934.787496,24376.75,97507,4.333333333333333
11,320411.037496,320411.037496,320778.037496,320411.037496,320778.037496,573.4375,7340,5.0
2,46416.037496,46416.037496,337582.180353,46416.037496,337582.180353,291166.14285714284,2038163,3.111111111111111
13,382161.037496,382161.037496,382220.966067,382161.037496,382220.966067,131.09375,1678,5.0
15,402044.037496,402044.037496,402476.158708,402044.037496,402476.158708,1336.875,14260,6.0
16,403615.037496,403615.037496,431669.037496,403615.037496,431669.037496,28054.0,28054,6.333333333333333
18,441219.037496,441219.037496,442569.587496,441219.037496,442569.587496,2954.328125,27011,7.0
20,462611.037496,462611.037496,462709.387496,462611.037496,462709.387496,245.875,1967,8.0
17,430448.037496,430448.037496,471133.037496,430448.037496,471133.037496,40685.0,122055,6.875
21,486313.037496,486313.037496,486325.837496,486313.037496,486325.837496,28.0,256,7.0
22,492106.037496,492106.037496,496033.446587,492106.037496,496033.446587,9900.343749999998,86403,7.333333333333333
19,444990.037496,444990.037496,496290.037496,444990.037496,496290.037496,51300.0,102600,7.0
14,398918.037496,398918.037496,510649.837496,398918.037496,510649.837496,225209.40937500002,2234636,6.45
23,494323.037496,494323.037496,534076.07321,494323.037496,525545.443746,104947.609375,959521,7.0
24,503180.037496,503180.037496,535773.797496,503180.037496,535773.797496,84030.78749999999,814844,6.6
26,569809.037496,569809.037496,569819.310223,569809.037496,569819.310223,21.1875,226,6.0
27,606189.037496,606189.037496,620118.370829,606189.037496,620118.370829,13929.333333333334,41788,6.333333333333333
29,632140.037496,632140.037496,632326.887496,632140.037496,632326.887496,408.734375,3737,7.0
30,633998.037496,633998.037496,634626.037496,633998.037496,634626.037496,628.0,1256,7.0
32,680836.037496,680836.037496,686064.099996,680836.037496,686167.593052,12495.833333333334,95968,8.333333333333334
33,685931.037496,686064.099996,686068.256859,686064.099996,686068.256859,28.708333333333332,212,8.666666666666666
35,702559.037496,702559.037496,725739.037496,702559.037496,725739.037496,23180.0,46360,9.0
39,782478.037496,784645.037496,784731.387496,789089.947597,789176.297597,332.8072916666667,1727,12.333333333333334
41,787890.037496,787890.037496,788257.370829,787890.037496,788257.370829,367.3333333333333,1102,13.0
25,519520.037496,534076.07321,789176.297597,534076.07321,789020.001781,911534.4342672414,7138430,8.172413793103448
36,764830.037496,764830.037496,798780.180353,764830.037496,798780.180353,41858.982954545456,237651,11.272727272727273
38,780188.037496,780188.037496,805815.537496,780188.037496,805815.537496,25627.5,102510,11.8
42,794615.037496,798780.180353,808564.962962,798780.180353,808564.962962,39559.5703125,225050,11.25
43,812612.037496,812612.037496,817689.987496,812612.037496,817689.987496,15868.59375,101559,10.0
45,846628.037496,846628.037496,854658.037496,846628.037496,854658.037496,8030.0,16060,11.0
47,876933.037496,888738.037496,891251.341844,922207.466067,924720.770415,11516.0390625,57806,12.75
48,888738.037496,891251.341844,895308.241844,891251.341844,895308.241844,16988.268750000003,81138,13.4
49,889486.037496,889486.037496,898827.537496,889486.037496,898827.537496,9341.5,37366,13.6
50,891484.037496,891484.037496,908412.537496,891484.037496,908412.537496,16928.5,33857,13.25
46,873265.037496,873265.037496,922207.466067,873265.037496,922207.466067,66378.16875,342597,12.4
51,1015547.037496,1020461.037496,1020475.087496,1143163.061877,1143177.111877,49.76041666666667,281,11.333333333333334
52,1020461.037496,1020461.037496,1034014.037496,1020461.037496,1034014.037496,9882.395833333334,54212,11.666666666666666
53,1036495.037496,1048384.037496,1048798.430353,1156716.061877,1157130.454734,2054.697916666667,11603,11.333333333333334
54,1048384.037496,1048798.430353,1048808.716067,1048798.430353,1048808.716067,52.5,288,11.666666666666666
55,1058813.037496,1058813.037496,1069888.537496,1058813.037496,1069888.537496,7614.40625,44302,11.0
57,1103185.037496,1141767.037496,1141784.416806,1204162.174973,1204179.554283,97.12500000000001,504,12.333333333333334
40,784645.037496,789176.297597,1167602.592435,789176.297597,1075539.997597,1026882.33046875,5727274,11.475
59,1141966.037496,1167602.592435,1169960.669358,1167602.592435,1169960.669358,12134.270833333332,61310,12.666666666666666
58,1141767.037496,1167602.592435,1177257.300127,1167602.592435,1177021.492435,36424.65234375,188378,12.375
56,1075576.037496,1075576.037496,1189457.753691,1075576.037496,1180193.35052,272303.9583333333,1442272,12.083333333333334
62,1179887.037496,1189457.753691,1192733.403691,1189457.753691,1192733.403691,12966.114583333332,65513,12.666666666666666
61,1176236.037496,1189457.753691,1193140.739405,1189457.753691,1192672.789405,17347.796875000004,90021,12.333333333333334
63,1202346.037496,1243011.037496,1243016.058773,1245012.527692,1245017.548969,41.79166666666667,236,11.333333333333334
28,616150.037496,616150.037496,1245012.527692,616150.037496,1245008.370829,628858.3333333334,1886575,10.542857142857143
64,1243011.037496,1245012.527692,1245595.177692,1245012.527692,1245595.177692,2048.37890625,11653,11.25
65,1261653.037496,1261653.037496,1261862.608925,1261653.037496,1261862.608925,229.21875,1467,10.0
60,1170150.037496,1192733.403691,1278557.237159,1245012.527692,1280667.590192,198479.84791666668,1140962,11.133333333333333
34,691848.037496,691848.037496,1286681.457301,691848.037496,970522.261602,1460837.0239257812,8463350,11.046875
68,1337334.037496,1337334.037496,1386715.537496,1337334.037496,1386715.537496,49381.5,197526,11.2
71,1371016.037496,1386715.537496,1386720.680353,1386715.537496,1386720.680353,49.87499999999999,252,12.666666666666666
70,1356347.037496,1356347.037496,1396562.180353,1356347.037496,1396557.037496,52775.625,281470,12.0
67,1323593.037496,1337334.037496,1406004.480353,1563354.667126,1613861.627126,212637.8090277778,1262674,10.777777777777779
72,1416513.037496,1416513.037496,1417566.287496,1416513.037496,1417566.287496,3291.40625,21065,10.0
73,1417942.037496,1417942.037496,1444200.037496,1417942.037496,1444200.037496,26258.0,52516,10.333333333333334
74,1424417.037496,1444200.037496,1446118.537496,1444200.037496,1446118.537496,9022.9453125,53718,10.75
76,1446754.037496,1446754.037496,1447134.599996,1446754.037496,1447134.599996,1046.546875,6089,11.0
77,1456734.037496,1479138.037496,1484032.704163,1598763.949585,1603658.616252,15601.750000000002,88104,11.333333333333334
81,1507620.037496,1528690.037496,1528697.556015,1598763.949585,1598771.468104,45.463541666666664,203,14.333333333333334
80,1506879.037496,1528690.037496,1531369.937496,1598763.949585,1601443.849585,11557.06875,53598,13.8
82,1528690.037496,1531369.937496,1531374.015927,1531369.937496,1531374.015927,46.3125,208,14.25
44,826595.037496,826595.037496,1601447.928016,826595.037496,1472678.261214,1936857.448051948,11047261,11.220779220779221
83,1545955.037496,1601447.928016,1601678.228016,1601447.928016,1601678.228016,911.6041666666665,4606,12.666666666666666
84,1619416.037496,1627400.037496,1632707.07321,1662410.655723,1667717.691437,29603.30859375,148597,12.75
85,1627400.037496,1628497.037496,1634358.619639,1632707.07321,1634779.62321,8581.65234375,41451,13.25
87,1636709.037496,1640343.037496,1640718.237496,1657915.037496,1658290.237496,1563.3333333333335,7504,13.333333333333334
88,1640343.037496,1647227.037496,1648160.337496,1657915.037496,1658848.337496,4010.2734375,18666,13.75
86,1628497.037496,1628497.037496,1657915.037496,1628497.037496,1657915.037496,42901.25,205926,13.333333333333334
8,253971.037496,253971.037496,1662410.655723,253971.037496,1662394.037496,1486794.925,9858961,9.651612903225807
78,1479138.037496,1479138.037496,1688295.889348,1479138.037496,1688288.370829,209150.33333333334,627451,12.692307692307692
90,1675313.037496,1688295.889348,1688308.252984,1688295.889348,1688308.252984,49.583333333333336,272,11.666666666666666
91,1691060.037496,1704720.037496,1704729.787496,1723815.100979,1723824.850979,41.43750000000001,234,11.333333333333334
92,1704720.037496,1717645.037496,1723224.390437,1723824.850979,1729404.20392,17413.68359375,94849,11.75
69,1356305.037496,1396562.180353,1749833.850979,1581910.306728,1763602.342442,937067.9390024038,5087377,11.788461538461538
95,1749498.037496,1771413.037496,1772244.360077,1784595.466067,1785426.788648,5134.06640625,25771,12.75
96,1771413.037496,1772244.360077,1772257.960077,1772244.360077,1772257.960077,53.83333333333333,272,12.666666666666666
94,1743654.037496,1743654.037496,1784595.466067,1743654.037496,1784595.466067,54375.33482142857,286590,12.142857142857142
66,1319832.037496,1319832.037496,1808006.257114,1319832.037496,1563354.667126,1189044.1511270492,6575111,11.573770491803279
97,1785769.037496,1808006.257114,1808085.822331,1808006.257114,1808085.822331,305.0,1830,10.666666666666666
98,1819372.037496,1819372.037496,1830768.737496,1819372.037496,1830768.737496,36801.84375,227934,10.333333333333334
99,1823946.037496,1830768.737496,1832885.787496,1830768.737496,1832885.787496,7056.833333333333,42341,10.666666666666666
100,1910345.037496,1910345.037496,1911321.387496,1910345.037496,1911321.387496,3051.09375,19527,10.0
93,1717645.037496,1743654.037496,1937064.416268,1795046.099861,1928201.175254,444924.5402960527,2613663,10.894736842105264
102,1984923.037496,1984923.037496,1984932.298366,1984923.037496,1984932.298366,33.28125,213,10.0
104,1991605.037496,1991605.037496,1993712.501782,1991605.037496,1993712.501782,10142.171875,59009,11.0
105,2011019.037496,2028607.037496,2029735.659718,2092958.51118,2094087.133402,8993.708333333334,50788,11.333333333333334
106,2028607.037496,2028607.037496,2044132.557698,2028607.037496,2044132.557698,58149.036458333336,318989,11.666666666666666
107,2080517.037496,2080517.037496,2081387.637496,2080517.037496,2081387.637496,2992.6875,17412,11.0
108,2090087.037496,2090087.037496,2095137.537496,2090087.037496,2095137.537496,17361.09375,101010,11.0
103,1987616.037496,1987616.037496,2105538.548022,1987616.037496,2091405.642759,652198.7434895834,3944005,10.583333333333334
109,2109611.037496,2109611.037496,2114148.370829,2109611.037496,2114148.370829,4537.333333333333,13612,10.333333333333334
79,1484776.037496,1484776.037496,2179105.889348,1484776.037496,2179098.370829,694322.3333333334,2082967,11.35820895522388
112,2265908.037496,2265908.037496,2270922.349996,2265908.037496,2270922.349996,13789.359375,80229,11.0
113,2297114.037496,2297114.037496,2297684.466067,2297114.037496,2297684.466067,686.296875,3993,11.0
10,291459.037496,291459.037496,2315630.058773,291459.037496,2315625.037496,2024166.0,2024166,9.955882352941176
115,2381942.037496,2381942.037496,2388273.466067,2381942.037496,2388273.466067,7617.5,44320,11.0
116,2400029.037496,2400029.037496,2401051.870829,2400029.037496,2401051.870829,3164.390625,18411,11.0
117,2427186.037496,2427186.037496,2429582.370829,2427186.037496,2429582.370829,2396.3333333333335,7189,11.0
118,2434690.037496,2434690.037496,2434810.093052,2434690.037496,2434810.093052,371.421875,2161,11.0
120,2476710.037496,2476710.037496,2476746.508084,2476710.037496,2476746.508084,116.25,620,12.0
121,2476918.037496,2476918.037496,2478882.608925,2476918.037496,2478882.608925,2578.5,13752,12.0
119,2456755.037496,2456755.037496,2524418.037496,2456755.037496,2524418.037496,67663.0,67663,11.428571428571429
123,2531175.037496,2531175.037496,2531305.037496,2531175.037496,2531305.037496,243.75,1300,12.0
89,1647227.037496,1647227.037496,2538751.945432,1647227.037496,2537623.32321,1053915.1241438356,6232774,10.821917808219178
122,2499425.037496,2499425.037496,2540185.858925,2499425.037496,2547762.766861,119918.00000000001,677184,11.333333333333334
124,2543800.037496,2580226.037496,2583202.430353,2682842.159718,2685818.552575,13455.776041666668,83339,10.333333333333334
127,2592677.037496,2592677.037496,2623212.180353,2592677.037496,2623212.180353,41190.63541666667,213746,12.333333333333334
128,2603604.037496,2603604.037496,2646910.037496,2603604.037496,2646910.037496,43306.0,86612,12.666666666666666
