app_id,submit_time,start_time,end_time,estimated_start_time,estimated_end_time,fair_act,service,num_apps_seen_diff
7,106.023508,106.023508,195.023508,0,0,89.0,89,11.11111111111111
17,264.023508,264.023508,347.023508,0,0,83.0,83,19.142857142857142
11,110.023508,110.023508,360.023508,0,0,250.0,250,18.05263157894737
4,81.023508,81.023508,374.023508,0,0,293.0,293,15.407407407407407
18,268.023508,268.023508,377.023508,0,0,109.0,109,21.53846153846154
13,126.023508,126.023508,453.023508,0,0,327.0,327,20.56
33,457.023508,457.023508,497.823508,0,0,93.075,204,29.2
23,350.023508,350.023508,513.523508,0,0,263.74107142857144,654,25.80952380952381
10,108.023508,108.023508,514.023508,0,0,406.0,406,21.864864864864863
0,0.023508,0.023508,531.023508,0,0,531.0,531,18.395833333333332
15,242.023508,242.023508,532.023508,0,0,290.0,290,23.96969696969697
26,355.023508,355.023508,562.023508,0,0,207.0,207,26.818181818181817
30,431.023508,431.023508,588.023508,0,0,157.0,157,28.11764705882353
1,49.023508,49.023508,649.023508,0,0,600.0,600,19.557692307692307
5,98.023508,98.023508,672.023508,0,0,574.0,574,21.403846153846153
31,446.023508,446.023508,686.023508,0,0,418.125,960,27.875
19,276.023508,276.023508,723.023508,0,0,447.0,447,26.11111111111111
21,340.023508,340.023508,725.023508,0,0,385.0,385,26.568181818181817
3,76.023508,76.023508,745.023508,0,0,669.0,669,22.393939393939394
14,179.023508,179.023508,748.023508,0,0,569.0,569,25.49122807017544
6,103.023508,103.023508,755.023508,0,0,652.0,652,23.761194029850746
47,712.023508,712.023508,757.023508,0,0,45.0,45,31.363636363636363
48,727.023508,727.023508,781.023508,0,0,54.0,54,31.2
38,586.023508,586.023508,799.023508,0,0,213.0,213,29.333333333333332
43,681.023508,681.023508,803.023508,0,0,348.27187499999997,732,30.45
51,751.023508,751.023508,840.023508,0,0,89.0,89,30.375
22,346.023508,346.023508,846.023508,0,0,500.0,500,27.620689655172413
29,428.023508,428.023508,878.023508,0,0,450.0,450,28.745098039215687
20,301.023508,301.023508,882.023508,0,0,581.0,581,27.484848484848484
42,676.023508,676.023508,891.023508,0,0,215.0,215,29.70967741935484
24,351.023508,351.023508,957.023508,0,0,606.0,606,28.151515151515152
55,864.023508,864.023508,959.880651,0,0,308.8125,671,29.454545454545453
2,55.023508,55.023508,978.023508,0,0,923.0,923,24.182795698924732
39,655.023508,655.023508,1011.023508,0,0,356.0,356,29.47826086956522
41,655.023508,655.023508,1051.023508,0,0,396.0,396,29.80851063829787
35,476.023508,476.023508,1067.023508,0,0,591.0,591,29.609375
56,871.023508,871.023508,1078.023508,0,0,207.0,207,30.791666666666668
40,655.023508,655.023508,1208.023508,0,0,553.0,553,31.06451612903226
25,354.023508,354.023508,1227.023508,0,0,873.0,873,29.8
16,263.023508,263.023508,1257.023508,0,0,994.0,994,29.058252427184467
74,1144.023508,1144.023508,1289.023508,0,0,145.0,145,39.72727272727273
52,776.023508,776.023508,1300.023508,0,0,524.0,524,32.87755102040816
32,454.023508,454.023508,1324.023508,0,0,870.0,870,31.448275862068964
28,410.023508,410.023508,1366.023508,0,0,956.0,956,31.378947368421052
65,1034.023508,1034.023508,1387.023508,0,0,353.0,353,37.32258064516129
76,1203.023508,1203.023508,1417.023508,0,0,214.0,214,40.1578947368421
36,485.023508,485.023508,1418.023508,0,0,933.0,933,32.395604395604394
69,1076.023508,1076.023508,1442.023508,0,0,366.0,366,38.733333333333334
81,1319.023508,1319.023508,1475.023508,0,0,156.0,156,40.0
57,879.023508,879.023508,1478.023508,0,0,599.0,599,35.660377358490564
60,922.023508,922.023508,1482.023508,0,0,560.0,560,36.38775510204081
59,901.023508,901.023508,1485.023508,0,0,584.0,584,36.28846153846154
86,1431.023508,1431.023508,1513.273508,0,0,197.39999999999998,329,38.4
64,1010.023508,1010.023508,1541.023508,0,0,531.0,531,37.479166666666664
44,704.023508,704.023508,1545.023508,0,0,841.0,841,34.16279069767442
79,1237.023508,1237.023508,1555.023508,0,0,388.93318965517244,636,39.13793103448276
54,849.023508,849.023508,1564.023508,0,0,715.0,715,35.44776119402985
88,1483.023508,1483.023508,1564.690175,0,0,281.75,490,36.8
73,1129.023508,1129.023508,1614.023508,0,0,485.0,485,38.476190476190474
71,1107.023508,1107.023508,1630.023508,0,0,523.0,523,38.2
45,709.023508,709.023508,1656.023508,0,0,947.0,947,34.234042553191486
82,1355.023508,1355.023508,1663.023508,0,0,308.0,308,37.38709677419355
58,899.023508,899.023508,1703.023508,0,0,804.0,804,35.794520547945204
63,988.023508,988.023508,1748.023508,0,0,760.0,760,36.53731343283582
84,1381.023508,1381.023508,1758.023508,0,0,377.0,377,36.56410256410256
78,1228.023508,1228.023508,1900.023508,0,0,672.0,672,37.55357142857143
98,1713.023508,1713.023508,1903.023508,0,0,190.0,190,38.15384615384615
12,116.023508,116.023508,1923.023508,0,0,1807.0,1807,31.55757575757576
67,1058.023508,1058.023508,1937.023508,0,0,879.0,879,37.58974358974359
62,988.023508,988.023508,1949.023508,0,0,961.0,961,37.116279069767444
80,1266.023508,1266.023508,1952.023508,0,0,686.0,686,38.0
94,1667.023508,1667.023508,1961.023508,0,0,294.0,294,38.535714285714285
104,1815.023508,1815.023508,1974.356841,0,0,613.37109375,956,41.0625
72,1129.023508,1129.023508,1976.023508,0,0,847.0,847,38.20779220779221
109,1928.023508,1928.023508,1986.023508,0,0,58.0,58,40.63636363636363
99,1750.023508,1750.023508,2007.023508,0,0,257.0,257,39.724137931034484
