app_id,submit_time,start_time,end_time,estimated_start_time,estimated_end_time,fair_act,service,num_apps_seen_diff
7,106.023367,106.023367,195.023367,106.023367,195.023367,89.0,89,11.11111111111111
17,264.023367,264.023367,347.023367,264.023367,347.023367,83.0,83,19.142857142857142
11,110.023367,110.023367,360.023367,110.023367,360.023367,250.0,250,18.05263157894737
4,81.023367,81.023367,374.023367,81.023367,374.023367,293.0,293,15.407407407407407
18,268.023367,268.023367,377.023367,268.023367,377.023367,109.0,109,21.53846153846154
13,126.023367,126.023367,453.023367,126.023367,453.023367,327.0,327,20.56
33,457.023367,457.023367,497.823367,457.023367,497.823367,93.075,204,29.2
23,350.023367,350.023367,513.523367,350.023367,513.523367,263.74107142857144,654,25.80952380952381
10,108.023367,108.023367,514.023367,108.023367,514.023367,406.0,406,21.864864864864863
0,0.023367,0.023367,531.023367,0.023367,531.023367,531.0,531,18.395833333333332
15,242.023367,242.023367,532.023367,242.023367,532.023367,290.0,290,23.96969696969697
26,355.023367,355.023367,562.023367,355.023367,562.023367,207.0,207,26.818181818181817
30,431.023367,431.023367,588.023367,431.023367,588.023367,157.0,157,28.11764705882353
1,49.023367,49.023367,649.023367,49.023367,649.023367,600.0,600,19.557692307692307
5,98.023367,98.023367,672.023367,98.023367,672.023367,574.0,574,21.403846153846153
31,446.023367,446.023367,686.023367,446.023367,686.023367,418.125,960,27.875
19,276.023367,276.023367,723.023367,276.023367,723.023367,447.0,447,26.11111111111111
21,340.023367,340.023367,725.023367,340.023367,725.023367,385.0,385,26.568181818181817
3,76.023367,76.023367,745.023367,76.023367,745.023367,669.0,669,22.393939393939394
14,179.023367,179.023367,748.023367,179.023367,748.023367,569.0,569,25.49122807017544
6,103.023367,103.023367,755.023367,103.023367,755.023367,652.0,652,23.761194029850746
47,712.023367,712.023367,757.023367,712.023367,757.023367,45.0,45,31.363636363636363
48,727.023367,727.023367,781.023367,727.023367,781.023367,54.0,54,31.2
38,586.023367,586.023367,799.023367,586.023367,799.023367,213.0,213,29.333333333333332
43,681.023367,681.023367,803.023367,681.023367,803.023367,348.27187499999997,732,30.45
51,751.023367,751.023367,840.023367,751.023367,840.023367,89.0,89,30.375
22,346.023367,346.023367,846.023367,346.023367,846.023367,500.0,500,27.620689655172413
29,428.023367,428.023367,878.023367,428.023367,878.023367,450.0,450,28.745098039215687
20,301.023367,301.023367,882.023367,301.023367,882.023367,581.0,581,27.484848484848484
42,676.023367,676.023367,891.023367,676.023367,891.023367,215.0,215,29.70967741935484
24,351.023367,351.023367,957.023367,351.023367,957.023367,606.0,606,28.151515151515152
55,864.023367,864.023367,959.88051,864.023367,959.88051,308.8125,671,29.454545454545453
2,55.023367,55.023367,978.023367,55.023367,978.023367,923.0,923,24.182795698924732
39,655.023367,655.023367,1011.023367,655.023367,1011.023367,356.0,356,29.47826086956522
41,655.023367,655.023367,1051.023367,655.023367,1051.023367,396.0,396,29.80851063829787
35,476.023367,476.023367,1067.023367,476.023367,1067.023367,591.0,591,29.609375
56,871.023367,871.023367,1078.023367,871.023367,1078.023367,207.0,207,30.791666666666668
40,655.023367,655.023367,1208.023367,655.023367,1208.023367,553.0,553,31.06451612903226
25,354.023367,354.023367,1227.023367,354.023367,1227.023367,873.0,873,29.8
16,263.023367,263.023367,1257.023367,263.023367,1257.023367,994.0,994,29.058252427184467
74,1144.023367,1144.023367,1289.023367,1144.023367,1289.023367,145.0,145,39.72727272727273
52,776.023367,776.023367,1300.023367,776.023367,1300.023367,524.0,524,32.87755102040816
32,454.023367,454.023367,1324.023367,454.023367,1324.023367,870.0,870,31.448275862068964
28,410.023367,410.023367,1366.023367,410.023367,1366.023367,956.0,956,31.378947368421052
65,1034.023367,1034.023367,1387.023367,1034.023367,1387.023367,353.0,353,37.32258064516129
76,1203.023367,1203.023367,1417.023367,1203.023367,1417.023367,214.0,214,40.1578947368421
36,485.023367,485.023367,1418.023367,485.023367,1418.023367,933.0,933,32.395604395604394
69,1076.023367,1076.023367,1442.023367,1076.023367,1442.023367,366.0,366,38.733333333333334
81,1319.023367,1319.023367,1475.023367,1319.023367,1475.023367,156.0,156,40.0
57,879.023367,879.023367,1478.023367,879.023367,1478.023367,599.0,599,35.660377358490564
60,922.023367,922.023367,1482.023367,922.023367,1482.023367,560.0,560,36.38775510204081
59,901.023367,901.023367,1485.023367,901.023367,1485.023367,584.0,584,36.28846153846154
86,1431.023367,1431.023367,1513.273367,1431.023367,1513.273367,197.39999999999998,329,38.4
64,1010.023367,1010.023367,1541.023367,1010.023367,1541.023367,531.0,531,37.479166666666664
44,704.023367,704.023367,1545.023367,704.023367,1545.023367,841.0,841,34.16279069767442
79,1237.023367,1237.023367,1555.023367,1237.023367,1555.023367,388.93318965517244,636,39.13793103448276
54,849.023367,849.023367,1564.023367,849.023367,1564.023367,715.0,715,35.44776119402985
88,1483.023367,1483.023367,1564.690034,1483.023367,1564.690034,281.75,490,36.8
73,1129.023367,1129.023367,1614.023367,1129.023367,1614.023367,485.0,485,38.476190476190474
71,1107.023367,1107.023367,1630.023367,1107.023367,1630.023367,523.0,523,38.2
45,709.023367,709.023367,1656.023367,709.023367,1656.023367,947.0,947,34.234042553191486
82,1355.023367,1355.023367,1663.023367,1355.023367,1663.023367,308.0,308,37.38709677419355
58,899.023367,899.023367,1703.023367,899.023367,1703.023367,804.0,804,35.794520547945204
63,988.023367,988.023367,1748.023367,988.023367,1748.023367,760.0,760,36.53731343283582
84,1381.023367,1381.023367,1758.023367,1381.023367,1758.023367,377.0,377,36.56410256410256
