app_id,submit_time,start_time,end_time,estimated_start_time,estimated_end_time,fair_act,service,num_apps_seen_diff
3347,60610.037758,60610.037758,61395.037758,60610.037758,61395.037758,4705.059678819445,785,383.59722222222223
3344,60555.037758,60555.037758,61404.037758,60555.037758,61404.037758,5081.5739715189875,849,383.0632911392405
3348,60611.037758,60611.037758,61431.037758,60611.037758,61431.037758,4918.614864864865,820,383.8918918918919
3371,61097.037758,61097.037758,61451.037758,61097.037758,61451.037758,2142.077743902439,354,387.2682926829268
3345,60567.037758,60567.037758,61467.037758,60567.037758,61467.037758,5391.082317073171,900,383.3658536585366
3387,61325.037758,61325.037758,61468.037758,61325.037758,61468.037758,865.8947916666667,143,387.53333333333336
3351,60663.037758,60663.037758,61615.037758,60663.037758,61615.037758,5723.0608974358975,952,384.7435897435897
3378,61176.037758,61176.037758,61621.037758,61176.037758,61621.037758,2694.518914473684,445,387.5263157894737
2900,52424.037758,52424.037758,61623.561566,52424.037758,56643.037758,24234.476811305733,4219,367.62420382165607
3391,61445.037758,61445.037758,61634.037758,61445.037758,61634.037758,1141.0420673076922,189,386.38461538461536
3380,61228.037758,61228.037758,61647.037758,61228.037758,61647.037758,2535.8229166666665,419,387.3333333333333
3367,61032.037758,61032.037758,61674.037758,61032.037758,61674.037758,3881.31005859375,642,386.921875
3358,60829.037758,60829.037758,61694.037758,60829.037758,61694.037758,5218.417467948718,865,386.1025641025641
3392,61547.037758,61547.037758,61717.237758,61547.037758,61717.237758,5134.940257352941,851,386.1764705882353
3355,60752.037758,60752.037758,61720.037758,60752.037758,61720.037758,5833.028273809525,968,385.6547619047619
3395,61600.037758,61600.037758,61763.037758,61600.037758,61763.037758,983.3933823529412,163,386.11764705882354
3400,61685.037758,61685.037758,61776.037758,61685.037758,61776.037758,548.0538194444445,91,385.44444444444446
3363,60949.037758,60949.037758,61783.037758,60949.037758,61783.037758,5036.336805555555,834,386.48148148148147
3368,61047.037758,61047.037758,61797.037758,61047.037758,61797.037758,4531.199269480519,750,386.6623376623377
3397,61636.037758,61636.037758,61830.037758,61636.037758,61830.037758,1168.3953125,194,385.45
3369,61049.037758,61049.037758,61853.037758,61049.037758,61853.037758,4857.449548192771,804,386.66265060240966
3402,61769.037758,61769.037758,61883.466329,61769.037758,61883.466329,4834.9423828125,801,386.3125
3389,61382.037758,61382.037758,61901.037758,61382.037758,61901.037758,3132.334239130435,519,386.2608695652174
3409,61849.037758,61849.037758,61933.037758,61849.037758,61933.037758,509.775,84,388.4
3375,61149.037758,61149.037758,61968.037758,61149.037758,61968.037758,4953.038568037975,819,387.0506329113924
3414,61932.037758,61932.037758,61998.837758,61932.037758,61998.837758,2037.2695312500002,334,390.375
3396,61619.037758,61619.037758,62032.037758,61619.037758,62032.037758,2500.445652173913,413,387.4782608695652
3394,61584.037758,61584.037758,62053.037758,61584.037758,62053.037758,2843.174233490566,469,387.9811320754717
3412,61909.037758,61909.037758,62109.037758,61909.037758,62109.037758,1225.297619047619,200,392.0952380952381
3377,61172.037758,61172.037758,62121.037758,61172.037758,62121.037758,5758.675864361701,949,388.36170212765956
3302,59626.037758,59626.037758,62176.037758,59626.037758,62176.037758,15274.754175646553,2550,383.3663793103448
3399,61675.037758,61675.037758,62200.037758,61675.037758,62200.037758,3198.092830882353,525,389.8627450980392
3382,61277.037758,61277.037758,62200.037758,61277.037758,62200.037758,5606.995561079546,923,388.78409090909093
3406,61799.037758,61799.037758,62203.037758,61799.037758,62203.037758,2473.043269230769,404,391.7692307692308
3415,61935.037758,61935.037758,62208.037758,61935.037758,62208.037758,5043.9375,819,394.15384615384613
3388,61360.037758,61360.037758,62228.037758,61360.037758,62228.037758,5277.67734375,868,389.1375
3263,58778.037758,58778.037758,62248.037758,58778.037758,62248.037758,20660.868808049534,3470,381.06501547987614
3428,62120.037758,62120.037758,62251.037758,62120.037758,62251.037758,809.3028846153845,131,395.38461538461536
3405,61794.037758,61794.037758,62254.037758,61794.037758,62254.037758,2815.5533854166665,460,391.7291666666667
3282,59187.037758,59187.037758,62271.037758,59187.037758,62271.037758,18411.280603448275,3084,382.07586206896553
3390,61395.037758,61395.037758,62278.037758,61395.037758,62278.037758,5375.2625,883,389.6
3323,59964.037758,59964.037758,62304.037758,59964.037758,62304.037758,14079.245986238533,2340,385.07339449541286
3279,59162.037758,59162.037758,62387.037758,59162.037758,62387.037758,19266.680847772277,3225,382.34653465346537
3432,62255.037758,62255.037758,62397.537758,62255.037758,62397.537758,5264.484375,855,394.06666666666666
3404,61781.037758,61781.037758,62407.037758,61781.037758,62407.037758,3835.435606060606,626,392.1212121212121
3353,60707.037758,60707.037758,62440.037758,60707.037758,62440.037758,10508.98688271605,1733,388.0987654320988
3427,62120.037758,62120.037758,62441.037758,62120.037758,62441.037758,1979.6966911764705,321,394.70588235294116
3398,61665.037758,61665.037758,62442.037758,61665.037758,62442.037758,4750.241615853658,777,391.2682926829268
3410,61850.037758,61850.037758,62456.037758,61850.037758,62456.037758,3723.7738095238096,606,393.26984126984127
3088,55652.037758,55652.037758,62479.947282,55652.037758,57375.323471,25744.047256097558,4347,379.0243902439024
3393,61577.037758,61577.037758,62499.037758,61577.037758,62499.037758,5630.5927734375,922,390.84375
3423,62038.037758,62038.037758,62532.037758,62038.037758,62532.037758,3044.8860677083335,494,394.4791666666667
3438,62330.037758,62330.037758,62547.037758,62330.037758,62547.037758,1336.9769736842104,217,394.3157894736842
3419,62006.037758,62006.037758,62592.037758,62006.037758,62592.037758,3608.959216101695,586,394.1525423728813
3437,62325.037758,62325.037758,62593.037758,62325.037758,62593.037758,1650.0300925925924,268,394.037037037037
3447,62573.037758,62573.037758,62593.323472,62573.037758,62593.323472,874.1875000000001,142,394.0
3433,62269.037758,62269.037758,62598.037758,62269.037758,62598.037758,2024.4066840277778,329,393.80555555555554
3444,62502.037758,62502.037758,62600.466329,62502.037758,62600.466329,4230.890625,689,393.0
3430,62224.037758,62224.037758,62653.037758,62224.037758,62653.037758,2637.825407608696,429,393.5217391304348
3442,62439.037758,62439.037758,62667.037758,62439.037758,62667.037758,1400.326388888889,228,393.0740740740741
3413,61911.037758,61911.037758,62728.037758,61911.037758,62728.037758,5023.504141566265,817,393.51807228915663
3422,62037.037758,62037.037758,62733.037758,62037.037758,62733.037758,4285.209507042254,696,394.0422535211268
3426,62084.037758,62084.037758,62737.037758,62084.037758,62737.037758,4020.181295955882,653,394.0147058823529
3457,62698.037758,62698.037758,62741.037758,62698.037758,62741.037758,265.390625,43,395.0
3408,61847.037758,61847.037758,62835.037758,61847.037758,62835.037758,6071.175245098038,988,393.27450980392155
3431,62240.037758,62240.037758,62852.037758,62240.037758,62852.037758,3766.5791015625,612,393.890625
3425,62077.037758,62077.037758,62855.037758,62077.037758,62855.037758,4793.101661392405,778,394.2911392405063
3420,62012.037758,62012.037758,62860.037758,62012.037758,62860.037758,5224.1551724137935,848,394.2758620689655
3418,61982.037758,61982.037758,62886.037758,61982.037758,62886.037758,5568.167119565218,904,394.20652173913044
3336,60252.037758,60252.037758,62923.037758,60252.037758,62923.037758,16178.969947076615,2671,387.6653225806452
3443,62450.037758,62450.037758,62950.037758,62450.037758,62950.037758,3080.625,500,394.32
3456,62697.037758,62697.037758,62955.037758,62697.037758,62955.037758,1596.3749999999998,258,396.0
3468,62917.037758,62917.037758,62955.037758,62917.037758,62955.037758,235.91666666666663,38,397.3333333333333
3249,58634.037758,58634.037758,62956.323472,58634.037758,62838.037758,25167.76282429245,4204,383.1438679245283
3338,60304.037758,60304.037758,62958.037758,60304.037758,62958.037758,16089.54325,2654,387.992
3458,62735.037758,62735.037758,62963.037758,62735.037758,62963.037758,1410.4759615384614,228,395.9230769230769
3467,62916.037758,62916.037758,63005.037758,62916.037758,63005.037758,550.1080729166666,89,395.5833333333333
3441,62392.037758,62392.037758,63014.037758,62392.037758,63014.037758,3833.224519230769,622,394.4153846153846
3421,62027.037758,62027.037758,63025.037758,62027.037758,63025.037758,6150.447512135923,998,394.41747572815535
3384,61295.037758,61295.037758,63032.037758,61295.037758,63032.037758,10626.260657514451,1737,391.52601156069363
3466,62893.037758,62893.037758,63064.037758,62893.037758,63064.037758,1053.3125,171,394.22222222222223
3449,62586.037758,62586.037758,63080.037758,62586.037758,63080.037758,6086.828125,988,394.28846153846155
3439,62341.037758,62341.037758,63124.037758,62341.037758,63124.037758,4820.833125,783,394.04
3461,62783.037758,62783.037758,63146.037758,62783.037758,63146.037758,2234.71875,363,394.0
3445,62521.037758,62521.037758,63160.037758,62521.037758,63160.037758,3929.631591796875,639,393.578125
3474,63140.037758,63140.037758,63161.871091,63140.037758,63161.871091,796.74609375,131,389.25
3472,63093.037758,63093.037758,63169.037758,63093.037758,63169.037758,461.4921875,76,388.625
3463,62804.037758,62804.037758,63186.037758,62804.037758,63186.037758,2346.879340277778,382,393.19444444444446
3440,62342.037758,62342.037758,63191.037758,62342.037758,63191.037758,5217.70594879518,849,393.32530120481925
3452,62656.037758,62656.037758,63204.037758,62656.037758,63204.037758,3362.809210526316,548,392.7368421052632
3446,62573.037758,62573.037758,63228.037758,62573.037758,63228.037758,4017.418619791667,655,392.5416666666667
3477,63197.037758,63197.037758,63296.609187,63197.037758,63296.609187,4225.5625,697,388.0
3464,62821.037758,62821.037758,63347.037758,62821.037758,63347.037758,3217.560049019608,526,391.4901960784314
3486,63359.037758,63359.037758,63364.466329,63359.037758,63364.466329,232.75000000000003,38,392.0
3483,63284.037758,63284.037758,63368.037758,63284.037758,63368.037758,513.3515625,84,391.125
3429,62125.037758,62125.037758,63431.037758,62125.037758,63431.037758,8015.1572342519685,1306,392.7795275590551
3448,62586.037758,62586.037758,63434.037758,62586.037758,63434.037758,5196.773255813953,848,392.2093023255814
3469,62926.037758,62926.037758,63483.037758,62926.037758,63483.037758,3398.8166273584907,557,390.52830188679246
3453,62663.037758,62663.037758,63510.037758,62663.037758,63510.037758,5190.457317073171,847,392.1951219512195
3455,62696.037758,62696.037758,63527.037758,62696.037758,63527.037758,5093.675304878049,831,392.2926829268293
3470,62979.037758,62979.037758,63529.037758,62979.037758,63529.037758,3355.291863207547,550,390.4339622641509
3494,63486.037758,63486.037758,63602.037758,63486.037758,63602.037758,718.1682692307692,116,396.2307692307692
3329,60112.037758,60112.037758,63623.037758,60112.037758,63623.037758,21296.54196563444,3511,388.202416918429
3488,63411.037758,63411.037758,63625.894901,63411.037758,63625.894901,9283.479166666666,1504,395.0416666666667
3497,63528.037758,63528.037758,63657.037758,63528.037758,63657.037758,801.04296875,129,397.4166666666667
3501,63592.037758,63592.037758,63743.037758,63592.037758,63743.037758,943.6025390625,151,399.9375
3511,63734.037758,63734.037758,63743.037758,63734.037758,63743.037758,341.4375,54,404.6666666666667
3507,63726.037758,63726.037758,63764.466329,63726.037758,63764.466329,1693.3339843750002,269,402.875
3462,62784.037758,62784.037758,63773.037758,62784.037758,63773.037758,6086.253947368421,989,393.85263157894735
2608,47137.037758,47137.037758,63782.147281,47137.037758,51427.037758,23662.070518453427,4290,353.00058582308145
3506,63710.037758,63710.037758,63831.037758,63710.037758,63831.037758,760.4093750000001,121,402.2
3500,63552.037758,63552.037758,63835.037758,63552.037758,63835.037758,1771.4711538461538,283,400.61538461538464
3473,63124.037758,63124.037758,63890.037758,63124.037758,63890.037758,4727.65625,766,395.0
3480,63242.037758,63242.037758,63891.037758,63242.037758,63891.037758,4026.1500496031745,649,397.031746031746
3475,63186.037758,63186.037758,63894.037758,63186.037758,63894.037758,4379.981770833333,708,395.93055555555554
3504,63690.037758,63690.037758,63938.037758,63690.037758,63938.037758,1559.6206896551723,248,402.48275862068965
3499,63551.037758,63551.037758,63955.037758,63551.037758,63955.037758,2534.3878205128203,404,401.4871794871795
3518,63885.037758,63885.037758,63973.037758,63885.037758,63973.037758,556.05,88,404.4
3495,63512.037758,63512.037758,63974.037758,63512.037758,63974.037758,2892.7220744680853,462,400.72340425531917
3502,63595.037758,63595.037758,63986.037758,63595.037758,63986.037758,2455.205078125,391,401.875
3485,63344.037758,63344.037758,64002.037758,63344.037758,64002.037758,4098.741268382353,658,398.6617647058824
3498,63531.037758,63531.037758,64036.037758,63531.037758,64036.037758,3167.2639973958335,505,401.3958333333333
3508,63731.037758,63731.037758,64045.037758,63731.037758,64045.037758,1975.9921875,314,402.75
3484,63316.037758,63316.037758,64063.037758,63316.037758,64063.037758,4654.4325,747,398.7733333333333
3525,64043.037758,64043.037758,64094.037758,64043.037758,64094.037758,320.69791666666663,51,402.44444444444446
3496,63522.037758,63522.037758,64110.037758,63522.037758,64110.037758,3688.003846153846,588,401.4153846153846
3523,63989.037758,63989.037758,64130.323472,63989.037758,64130.323472,6232.489309210526,989,403.3157894736842
3522,63975.037758,63975.037758,64134.637758,63975.037758,64134.637758,5028.306818181818,798,403.27272727272725
3478,63204.037758,63204.037758,64135.037758,63204.037758,64135.037758,5799.808756510417,931,398.6979166666667
3516,63867.037758,63867.037758,64157.037758,63867.037758,64157.037758,1829.37890625,290,403.725
3476,63194.037758,63194.037758,64164.037758,63194.037758,64164.037758,6043.446428571428,970,398.74285714285713
3527,64069.037758,64069.037758,64191.752044,64069.037758,64191.752044,5439.05505952381,859,405.23809523809524
3526,64046.037758,64046.037758,64196.037758,64046.037758,64196.037758,949.1210937499999,150,404.9583333333333
3512,63777.037758,63777.037758,64242.037758,63777.037758,64242.037758,2934.1235795454545,465,403.8363636363636
3487,63384.037758,63384.037758,64245.037758,63384.037758,64245.037758,5395.411184210527,861,401.05263157894734
3532,64098.037758,64098.037758,64277.037758,64098.037758,64277.037758,1135.53125,179,406.0
3509,63731.037758,63731.037758,64284.037758,63731.037758,64284.037758,3489.3502403846155,553,403.83076923076925
3505,63708.037758,63708.037758,64385.037758,63708.037758,64385.037758,4275.5458984375,677,404.1875
3530,64090.037758,64090.037758,64395.037758,64090.037758,64395.037758,1937.5485641891892,305,406.56756756756755
3490,63451.037758,63451.037758,64410.037758,63451.037758,64410.037758,6031.139583333334,959,402.4952380952381
3491,63456.037758,63456.037758,64414.037758,63456.037758,64414.037758,6027.559226190477,958,402.67619047619047
3492,63472.037758,63472.037758,64420.037758,63472.037758,64420.037758,5968.040094339623,948,402.9056603773585
3535,64138.037758,64138.037758,64422.037758,64138.037758,64422.037758,1807.865234375,284,407.40625
3493,63481.037758,63481.037758,64427.037758,63481.037758,64427.037758,5959.17042824074,946,403.1574074074074
3503,63629.037758,63629.037758,64452.037758,63629.037758,64452.037758,5203.715296052632,823,404.66315789473686
3519,63887.037758,63887.037758,64463.037758,63887.037758,64463.037758,3652.3750000000005,576,405.81944444444446
3553,64422.037758,64422.037758,64470.037758,64422.037758,64470.037758,2149.21875,336,409.375
3416,61950.037758,61950.037758,64496.037758,61950.037758,64496.037758,15816.548220973784,2546,397.58801498127343
