app_id,submit_time,start_time,end_time,estimated_start_time,estimated_end_time,fair_act,service,num_apps_seen_diff
3,80.037297,80.037297,244.037297,80.037297,244.037297,164.0,164,7.111111111111111
7,229.037297,229.037297,320.037297,229.037297,320.037297,91.0,91,10.222222222222221
8,229.037297,229.037297,344.037297,229.037297,344.037297,115.0,115,10.777777777777779
4,103.037297,103.037297,389.037297,103.037297,389.037297,286.0,286,9.466666666666667
12,303.037297,303.037297,450.037297,303.037297,450.037297,147.0,147,11.875
9,234.037297,234.037297,573.037297,234.037297,573.037297,339.0,339,11.764705882352942
13,312.037297,312.037297,578.037297,312.037297,578.037297,266.0,266,12.538461538461538
21,580.037297,580.037297,625.037297,580.037297,625.037297,66.4453125,270,15.75
19,560.037297,560.037297,630.87063,560.037297,630.87063,100.9375,425,15.2
24,626.037297,626.037297,704.037297,626.037297,704.037297,124.3125,468,17.0
26,666.037297,666.037297,723.037297,666.037297,723.037297,57.0,57,17.666666666666668
22,603.037297,603.037297,766.037297,603.037297,766.037297,169.1125,652,16.6
0,0.037297,0.037297,984.037297,0.037297,984.037297,984.0,984,13.0
2,32.037297,32.037297,1015.037297,32.037297,1015.037297,983.0,983,14.16
10,234.037297,234.037297,1039.037297,234.037297,1039.037297,805.0,805,16.204545454545453
16,502.037297,502.037297,1089.037297,502.037297,1089.037297,587.0,587,18.0
6,176.037297,176.037297,1091.037297,176.037297,1091.037297,915.0,915,15.8
31,891.037297,891.037297,1148.037297,891.037297,1148.037297,257.0,257,23.058823529411764
28,797.037297,797.037297,1187.037297,797.037297,1187.037297,390.0,390,22.363636363636363
11,299.037297,299.037297,1191.037297,299.037297,1191.037297,892.0,892,17.764705882352942
37,1011.037297,1011.037297,1191.037297,1011.037297,1191.037297,202.5,540,24.0
14,354.037297,354.037297,1241.037297,354.037297,1241.037297,887.0,887,18.693877551020407
23,622.037297,622.037297,1299.037297,622.037297,1299.037297,677.0,677,21.333333333333332
48,1269.037297,1269.037297,1360.037297,1269.037297,1360.037297,91.0,91,26.75
50,1373.037297,1373.037297,1426.037297,1373.037297,1426.037297,53.0,53,27.333333333333332
34,917.037297,917.037297,1460.037297,917.037297,1460.037297,543.0,543,24.40625
17,548.037297,548.037297,1463.037297,548.037297,1463.037297,915.0,915,20.92982456140351
43,1206.037297,1206.037297,1469.037297,1206.037297,1469.037297,263.0,263,25.3125
25,654.037297,654.037297,1470.037297,654.037297,1470.037297,816.0,816,22.680851063829788
32,909.037297,909.037297,1505.037297,909.037297,1505.037297,596.0,596,24.205128205128204
41,1118.037297,1118.037297,1505.037297,1118.037297,1505.037297,387.0,387,24.76923076923077
20,580.037297,580.037297,1547.037297,580.037297,1547.037297,967.0,967,21.883333333333333
42,1177.037297,1177.037297,1553.037297,1177.037297,1553.037297,376.0,376,24.535714285714285
40,1104.037297,1104.037297,1555.037297,1104.037297,1555.037297,451.0,451,24.40625
30,874.037297,874.037297,1573.037297,874.037297,1573.037297,699.0,699,23.693877551020407
33,909.037297,909.037297,1580.037297,909.037297,1580.037297,671.0,671,23.93617021276596
46,1254.037297,1254.037297,1680.037297,1254.037297,1680.037297,426.0,426,24.074074074074073
29,801.037297,801.037297,1688.037297,801.037297,1688.037297,887.0,887,23.303571428571427
55,1565.037297,1565.037297,1719.037297,1565.037297,1719.037297,154.0,154,21.333333333333332
45,1254.037297,1254.037297,1740.037297,1254.037297,1740.037297,486.0,486,23.65625
54,1532.037297,1532.037297,1749.037297,1532.037297,1749.037297,217.0,217,21.533333333333335
53,1525.037297,1525.037297,1831.037297,1525.037297,1831.037297,306.0,306,21.22222222222222
38,1034.037297,1034.037297,1907.037297,1034.037297,1907.037297,873.0,873,23.01818181818182
51,1381.037297,1381.037297,1930.037297,1381.037297,1930.037297,549.0,549,22.11764705882353
61,1836.037297,1836.037297,1962.037297,1836.037297,1962.037297,126.0,126,21.0
63,1895.037297,1895.037297,2070.037297,1895.037297,2070.037297,175.0,175,22.09090909090909
67,1997.037297,1997.037297,2078.037297,1997.037297,2078.037297,81.0,81,23.8
66,1968.037297,1968.037297,2117.037297,1968.037297,2117.037297,149.0,149,23.285714285714285
65,1966.037297,1966.037297,2193.037297,1966.037297,2193.037297,227.0,227,22.8
44,1249.037297,1249.037297,2201.037297,1249.037297,2201.037297,952.0,952,22.69090909090909
62,1868.037297,1868.037297,2222.037297,1868.037297,2222.037297,354.0,354,22.105263157894736
49,1308.037297,1308.037297,2282.037297,1308.037297,2282.037297,974.0,974,22.40740740740741
64,1918.037297,1918.037297,2325.037297,1918.037297,2325.037297,407.0,407,22.25
72,2226.037297,2226.037297,2403.037297,2226.037297,2403.037297,177.0,177,22.375
68,1998.037297,1998.037297,2495.037297,1998.037297,2495.037297,497.0,497,22.75
74,2361.037297,2361.037297,2500.837297,2361.037297,2500.837297,251.203125,699,23.0
59,1786.037297,1786.037297,2540.037297,1786.037297,2540.037297,754.0,754,21.82857142857143
58,1687.037297,1687.037297,2588.037297,1687.037297,2588.037297,901.0,901,21.697674418604652
57,1662.037297,1662.037297,2611.037297,1662.037297,2611.037297,949.0,949,21.72340425531915
80,2608.037297,2608.037297,2643.837297,2608.037297,2643.837297,65.26041666666667,179,23.333333333333332
81,2625.037297,2625.037297,2672.037297,2625.037297,2672.037297,47.0,47,23.8
76,2372.037297,2372.037297,2684.037297,2372.037297,2684.037297,312.0,312,23.11111111111111
71,2201.037297,2201.037297,2731.037297,2201.037297,2731.037297,530.0,530,22.933333333333334
