app_id,submit_time,start_time,end_time,estimated_start_time,estimated_end_time,fair_act,service,num_apps_seen_diff
0,0.031068,0.031068,329.031068,0.031068,329.031068,329.0,329,6.533333333333333
1,2.031068,2.031068,7310.031068,2.031068,7310.031068,7308.0,7308,32.64229249011858
2,56.031068,56.031068,2485.031068,56.031068,2485.031068,2429.0,2429,18.28923076923077
3,78.031068,78.031068,210.031068,78.031068,210.031068,132.0,132,6.5
4,80.031068,80.031068,241.031068,80.031068,241.031068,161.0,161,7.125
5,108.031068,108.031068,1730.031068,108.031068,1730.031068,1622.0,1622,16.34862385321101
6,133.031068,133.031068,573.031068,133.031068,573.031068,440.0,880,9.824561403508772
7,155.031068,155.031068,189.031068,155.031068,189.031068,34.0,34,8.2
8,182.031068,182.031068,194.031068,182.031068,194.031068,12.0,36,8.666666666666666
9,220.031068,220.031068,1638.031068,220.031068,1638.031068,1418.0,1418,16.35978835978836
10,225.031068,225.031068,511.031068,225.031068,511.031068,286.0,286,10.324324324324325
11,229.031068,229.031068,1095.031068,229.031068,1095.031068,866.0,866,12.853211009174313
12,230.031068,230.031068,268.031068,230.031068,268.031068,38.0,38,10.333333333333334
13,239.031068,239.031068,395.031068,239.031068,395.031068,156.0,156,10.052631578947368
14,258.031068,258.031068,1121.031068,258.031068,1121.031068,863.0,863,13.158878504672897
15,346.031068,346.031068,1809.031068,346.031068,1809.031068,1463.0,1463,18.228426395939085
16,421.031068,421.031068,654.031068,421.031068,654.031068,233.0,233,12.40625
17,454.031068,454.031068,766.031068,454.031068,766.031068,312.0,312,13.097560975609756
18,454.031068,454.031068,7121.031068,454.031068,7121.031068,6667.0,6667,33.582618025751074
19,469.031068,469.031068,2022.031068,469.031068,2022.031068,1553.0,1553,19.51658767772512
20,577.031068,577.031068,674.031068,577.031068,674.031068,97.0,97,13.857142857142858
21,584.031068,584.031068,741.031068,584.031068,741.031068,157.0,157,13.952380952380953
22,605.031068,605.031068,679.031068,605.031068,679.031068,74.0,74,14.454545454545455
23,648.031068,648.031068,2596.031068,648.031068,2596.031068,1948.0,1948,21.064393939393938
24,648.031068,648.031068,853.031068,648.031068,853.031068,205.0,205,13.461538461538462
25,692.031068,692.031068,1511.031068,692.031068,1511.031068,819.0,819,17.85185185185185
26,812.031068,812.031068,987.031068,812.031068,987.031068,175.0,350,13.954545454545455
27,852.031068,852.031068,5218.031068,852.031068,5218.031068,4366.0,8732,27.426446280991737
28,921.031068,921.031068,1477.031068,921.031068,1477.031068,556.0,556,19.09090909090909
