app_id,submit_time,service,num_jobs,sleep_time,model_name
0,0.0,3184686.795439648,4,0.0,TransformerModel256
1,1456.0,3220179.869532885,4,1456.0,VggnetModel256
2,352430.0,2082686.24088181,4,350974.0,Resnet50Model128
3,352712.0,3051708.963411819,4,282.0,Resnet50Model128
4,512036.0,2122.9024516838153,8,159324.0,VideopredictionModel64
5,512614.0,23805.899174861537,8,578.0,GooglenetModel128
6,517969.0,25014.70234447554,8,5355.0,Resnet50Model128
7,533527.0,26500.563409494967,8,15558.0,TransformerModel256
8,542432.0,32044.817883948283,8,8905.0,Inception4Model256
9,587545.0,1325.4781901636252,8,45113.0,DeepspeechModel64
10,589714.0,6193.386865325314,8,2169.0,VideopredictionModel64
11,665494.0,4255.07122777251,8,75780.0,DcganModel256
12,665621.0,23083.498505501724,8,127.0,VggnetModel256
13,665969.0,33699.262144851375,8,348.0,VggnetModel256
14,667503.0,120.4980172876023,8,1534.0,DeepspeechModel64
15,672805.0,1292352.2309787364,8,5302.0,Inception4Model256
16,672911.0,1148896.561707762,8,106.0,GooglenetModel128
17,672933.0,970456.4875160104,8,22.0,DcganModel256
18,672959.0,778381.0499190913,8,26.0,VideopredictionModel64
19,673340.0,693.6593289164351,8,381.0,VideopredictionModel64
20,680146.0,8697.797195468836,8,6806.0,DcganModel256
21,680163.0,10675.291285925441,8,17.0,VggnetModel256
22,682326.0,347.367792149074,8,2163.0,GooglenetModel128
23,682364.0,731.2301310331204,8,38.0,TransformerModel256
24,682393.0,655.5166400232525,8,29.0,GooglenetModel128
25,682488.0,1521.2198261671165,8,95.0,TransformerModel256
26,684464.0,105.82692724585317,8,1976.0,VggnetModel256
27,686862.0,1451.1009381711315,8,2398.0,GooglenetModel128
28,686878.0,295.76786061502384,8,16.0,DeepspeechModel64
29,773814.0,5787.0,1,86936.0,Resnet50Model128
30,838946.0,496.0637214649368,8,65132.0,VggnetModel256
31,864883.0,778.9222740970515,8,25937.0,Resnet50Model128
32,895207.0,1327228.3897083031,8,30324.0,TransformerModel256
33,927570.0,792.8412761781193,8,32363.0,DcganModel256
34,929584.0,30513.387842335054,8,2014.0,VideopredictionModel64
35,937052.0,1353075.093710689,32,7468.0,TransformerModel256
36,937075.0,1195691.0643252144,32,23.0,Inception4Model256
37,937097.0,1318966.8266512363,32,22.0,Inception4Model256
38,937964.0,5048.129852735853,8,867.0,Resnet50Model128
39,940373.0,132.0,1,2409.0,VideopredictionModel64
40,941085.0,44.0,1,712.0,GooglenetModel128
41,941425.0,53.0,1,340.0,Resnet50Model128
42,942275.0,257.0,1,850.0,Resnet50Model128
43,943298.0,1659.0,1,1023.0,Resnet50Model128
44,944187.0,447.05274093256446,4,889.0,ChatbotModel256
45,944852.0,94.00000000000001,1,665.0,VggnetModel256
46,944950.0,82.99999999999999,1,98.0,GooglenetModel128
47,944960.0,285.12183116264185,4,10.0,VggnetModel256
48,950507.0,55.68132438951113,4,5547.0,DeepspeechModel64
49,951042.0,267.54121561601346,4,535.0,ChatbotModel256
50,951395.0,1662.0384349030471,4,353.0,Resnet50Model128
51,972336.0,959366.0923865129,8,20941.0,DcganModel256
52,972341.0,1203970.0509201637,8,5.0,Resnet50Model128
53,972381.0,1524131.6506052902,8,40.0,Inception4Model256
54,972384.0,921434.9469056269,8,3.0,VideopredictionModel64
55,972388.0,422358.33068578865,8,4.0,DeepspeechModel64
56,1177155.0,3405.5412002153207,8,204767.0,Inception4Model256
57,1177549.0,2050.3967153884055,8,394.0,VggnetModel256
58,1182885.0,5827.0951814747905,8,5336.0,VggnetModel256
59,1183043.0,1290.7893670050732,8,158.0,DeepspeechModel64
60,1184581.0,1952.1232962402055,8,1538.0,TransformerModel256
61,1197652.0,1717.0850398367027,8,13071.0,TransformerModel256
62,1197734.0,694.3225377181162,8,82.0,DcganModel256
63,1197805.0,343.93751354902287,8,71.0,VggnetModel256
64,1197834.0,96.76355933701396,8,29.0,DeepspeechModel64
65,1198143.0,903750.1464580407,8,309.0,GooglenetModel128
66,1198165.0,628451.5406832963,8,22.0,VideopredictionModel64
67,1198187.0,310216.66832432814,8,22.0,DeepspeechModel64
68,1198208.0,925908.8499733566,8,21.0,GooglenetModel128
69,1198246.0,1289858.4708321253,8,38.0,Inception4Model256
70,1200966.0,301.5884665792923,4,2720.0,VideopredictionModel64
71,1201084.0,98.03073967339097,4,118.0,GooglenetModel128
72,1201233.0,75.15690041626641,4,149.0,GooglenetModel128
73,1202110.0,36.24751953507279,4,877.0,ChatbotModel256
74,1202281.0,97.76696675900277,4,171.0,Resnet50Model128
75,1202315.0,1142583.476217845,32,34.0,Inception4Model256
76,1202338.0,614854.7303532097,32,23.0,TransformerModel256
