app_id,submit_time,service,num_jobs,sleep_time,model_name
111,765263.0,1990.2800757178554,4,2.0,Inception4Model256
112,765274.0,1581.5626000640411,4,11.0,GooglenetModel128
113,765275.0,817.8194519709447,4,1.0,DeepspeechModel64
114,766066.0,1295208.4240818338,4,791.0,DcganModel256
115,766066.0,706435.5019659239,4,0.0,VideopredictionModel64
116,766066.0,854279.0579691,4,0.0,Inception4Model256
117,766068.0,327443.29766851343,4,2.0,Resnet50Model128
118,766070.0,719042.487237163,4,2.0,VggnetModel256
119,766078.0,1383511.960570696,4,8.0,VggnetModel256
120,766093.0,621268.2789790934,4,15.0,DcganModel256
121,766112.0,769860.237998651,4,19.0,VggnetModel256
122,766117.0,1171711.2410648263,4,5.0,DcganModel256
123,780525.0,847.3137119113574,4,14408.0,Resnet50Model128
124,780879.0,2245352.368574946,4,354.0,Resnet50Model128
125,781010.0,1166434.7889908259,4,131.0,VideopredictionModel64
126,782660.0,1892275.4390563564,4,1650.0,VideopredictionModel64
127,783105.0,3030.668414154653,4,445.0,VideopredictionModel64
128,783187.0,1763570.8873724134,4,82.0,Inception4Model256
129,784410.0,1485963.748768852,4,1223.0,Resnet50Model128
130,817779.0,2619677.348205446,4,33369.0,Inception4Model256
131,817942.0,1474507.5498576025,4,163.0,VggnetModel256
132,820095.0,4178996.068152032,4,2153.0,VideopredictionModel64
133,820394.0,2686683.1140235914,4,299.0,VideopredictionModel64
134,820530.0,3630348.1876731305,4,136.0,Resnet50Model128
135,820685.0,2522074.9462647447,4,155.0,VideopredictionModel64
136,820970.0,1642763.6676067845,4,285.0,Inception4Model256
137,821081.0,2081362.537352556,4,111.0,VideopredictionModel64
138,842377.0,499769.46709944436,4,21296.0,DeepspeechModel64
139,854174.0,19532.516568006213,8,11797.0,Resnet50Model128
140,854174.0,5959.174673132332,8,0.0,DeepspeechModel64
141,854211.0,21231.789161783105,8,37.0,TransformerModel256
142,854694.0,13168.671374153733,8,483.0,DcganModel256
143,854728.0,18202.23148628675,8,34.0,VggnetModel256
144,855109.0,3279.006652250511,8,381.0,DeepspeechModel64
145,855115.0,7349.22084567905,8,6.0,Resnet50Model128
146,855118.0,14507.083492460659,8,3.0,TransformerModel256
147,857621.0,20359.006614567206,8,2503.0,Resnet50Model128
148,857634.0,6238.510985935411,8,13.0,DeepspeechModel64
149,857638.0,16063.245737478583,8,4.0,DcganModel256
150,857704.0,12320933.910087578,8,66.0,TransformerModel256
151,857742.0,8555948.855947942,8,38.0,GooglenetModel128
152,857759.0,9029366.76364654,8,17.0,TransformerModel256
153,857760.0,20703.87296493079,8,1.0,Resnet50Model128
154,857791.0,1309925.7054491704,8,31.0,VggnetModel256
155,857974.0,3153023.247007577,4,183.0,VggnetModel256
156,861361.0,2151434.9741763836,8,3387.0,VggnetModel256
157,861366.0,685854.6898663332,8,5.0,TransformerModel256
158,869026.0,769822.1069664845,8,7660.0,TransformerModel256
159,869029.0,593720.831644959,8,3.0,DcganModel256
160,905181.0,1454757.6474063366,4,36152.0,VggnetModel256
161,948297.0,1227874.763080646,4,43116.0,DcganModel256
162,960177.0,781389.43504664,4,11880.0,TransformerModel256
163,960874.0,599138.6309343518,8,697.0,TransformerModel256
