app_id,submit_time,start_time,end_time,estimated_start_time,estimated_end_time,fair_act,service,num_apps_seen_diff
0,0.038555,0.038555,13490.038555,0.038555,13490.038555,6955.78125,445170.0,1.0
3,61164.038555,61164.038555,66694.038555,61164.038555,66694.038555,4977.0,49770.0,3.727272727272727
4,64889.038555,64889.038555,72988.038555,64889.038555,72258.038555,8090.957688053098,158574.0,3.265486725663717
2,45001.038555,45001.038555,89143.038555,45001.038555,80101.038555,64350.0,1287000.0,3.2
7,107292.038555,107292.038555,109321.038555,107292.038555,109321.038555,2789.875,44638.0,4.0
8,133643.038555,133643.038555,137207.038555,133643.038555,137207.038555,3564.0,46332.0,4.866666666666666
6,102602.038555,102602.038555,146340.038555,102602.038555,146340.038555,70285.16237113402,1268402.0,3.5463917525773194
10,155818.038555,155818.038555,159042.038555,155818.038555,159042.038555,5944.25,95108.0,4.0
12,182411.038555,182411.038555,188481.038555,182411.038555,188481.038555,5395.555555555556,48560.0,5.0
11,167776.038555,167776.038555,203334.038555,167776.038555,203334.038555,91069.36072530864,1262309.0,4.617283950617284
1,18147.038555,18147.038555,214809.038555,18147.038555,214809.038555,196662.0,1573296.0,3.706989247311828
13,223458.038555,223458.038555,224697.038555,223458.038555,224697.038555,2671.59375,56994.0,3.0
14,227263.038555,227263.038555,258607.038555,227263.038555,249781.038555,77793.86637931033,1261008.0,3.9482758620689653
16,258857.038555,258857.038555,262841.038555,258857.038555,262841.038555,4980.0,79680.0,4.0
17,263963.038555,263963.038555,286433.038555,263963.038555,278943.038555,33411.85376213592,434420.0,4.922330097087379
20,297946.038555,297946.038555,298396.038555,297946.038555,298396.038555,843.75,9000.0,6.0
15,240955.038555,240955.038555,299977.538555,240955.038555,286202.538555,108981.78806708493,1432579.0,4.8687258687258685
21,304898.038555,304898.038555,311266.038555,304898.038555,311266.038555,5210.181818181818,57312.0,5.0
22,319327.038555,319327.038555,323819.038555,319327.038555,323819.038555,6580.078125,84225.0,5.0
19,281677.038555,281677.038555,344974.538555,281677.038555,340300.038555,116695.12089416059,1456488.0,5.127737226277373
23,324075.038555,324075.038555,379182.038555,324075.038555,379182.038555,107680.3448275862,1561365.0,4.413793103448276
18,271042.038555,271042.038555,380381.538555,271042.038555,335094.038555,151438.00335570468,1986400.0,4.879194630872483
24,378363.038555,378363.038555,383675.038555,378363.038555,383675.038555,9574.716049382716,193888.0,3.1604938271604937
25,394565.038555,394565.038555,413705.038555,394565.038555,413705.038555,43065.0,918720.0,3.0
29,439101.038555,439101.038555,444209.038555,439101.038555,444209.038555,9457.78125,100883.0,6.0
26,416120.038555,416120.038555,451809.038555,416120.038555,436431.038555,89235.1090625,1035861.0,5.513333333333334
28,422451.038555,422451.038555,472934.038555,422451.038555,472934.038555,92621.19677197802,1126150.0,5.263736263736264
33,528525.038555,528525.038555,529909.038555,528525.038555,529909.038555,3592.698863636364,29756.0,7.7272727272727275
32,528064.038555,528064.038555,531103.038555,528064.038555,531103.038555,3259.154829545455,27351.0,7.626262626262626
34,529043.038555,529043.038555,534931.038555,529043.038555,533737.038555,8959.148936170213,76560.0,7.48936170212766
37,545129.038555,545129.038555,549902.038555,545129.038555,549902.038555,10540.375000000002,76368.0,8.833333333333334
38,547864.038555,547864.038555,564151.038555,547864.038555,564274.038555,37817.42588495575,272406.0,8.88495575221239
27,421053.038555,421053.038555,588329.538555,421053.038555,568188.538555,233389.7590042373,2128695.0,7.016949152542373
