app_id,submit_time,start_time,end_time,estimated_start_time,estimated_end_time,fair_act,service,num_apps_seen_diff
0,0.038254,0.038254,13490.038254,0.038254,13490.038254,6955.78125,445170.0,1.0
3,61164.038254,61164.038254,73931.038254,61164.038254,73931.038254,4977.0,49770.0,4.043859649122807
4,64889.038254,68401.038254,73965.038254,68401.038254,73965.038254,10055.40859375,158574.0,4.058333333333334
2,45001.038254,45001.038254,80101.038254,45001.038254,80101.038254,79954.875,1287000.0,3.976
7,107292.038254,124471.038254,126500.038254,124471.038254,126500.038254,2789.875,44638.0,4.0
8,133643.038254,133643.038254,137207.038254,133643.038254,137207.038254,3564.0,46332.0,4.866666666666666
6,102602.038254,102602.038254,146340.038254,102602.038254,146340.038254,81318.29832474225,1268402.0,4.103092783505154
10,155818.038254,155818.038254,159042.038254,155818.038254,159042.038254,5944.25,95108.0,4.0
12,182411.038254,185555.038254,191625.038254,185555.038254,191625.038254,5395.555555555556,48560.0,5.0
11,167776.038254,167776.038254,203334.038254,167776.038254,203334.038254,92773.86747685185,1262309.0,4.703703703703703
1,18147.038254,18147.038254,214809.038254,18147.038254,214809.038254,196662.0,1573296.0,4.131720430107527
13,223458.038254,223458.038254,224697.038254,223458.038254,224697.038254,2671.59375,56994.0,3.0
14,227263.038254,227263.038254,249781.038254,227263.038254,249781.038254,77793.86637931033,1261008.0,3.9482758620689653
16,258857.038254,261921.538254,277857.538254,261921.538254,277857.538254,7147.222222222223,79680.0,5.7407407407407405
17,263963.038254,274062.038254,285347.538254,274062.038254,285347.538254,37532.61029411764,434420.0,5.529411764705882
15,240955.038254,240955.038254,286202.538254,240955.038254,286202.538254,113170.10501269034,1432579.0,5.055837563451776
18,271042.038254,281552.038254,331212.038254,281552.038254,331212.038254,188164.84375,1986400.0,6.0625
20,297946.038254,331212.038254,331887.038254,331212.038254,331887.038254,969.1133720930233,9000.0,6.891472868217054
21,304898.038254,331662.038254,338148.038254,331662.038254,338148.038254,6005.117647058823,57312.0,6.705882352941177
22,319327.038254,331780.038254,339153.038254,331780.038254,339153.038254,8714.157516891892,84225.0,6.621621621621622
19,281677.038254,281677.038254,347763.038254,281677.038254,347763.038254,138591.37921348316,1456488.0,6.089887640449438
23,324075.038254,338030.038254,376222.038254,338030.038254,376222.038254,129080.23777173912,1561365.0,5.290969899665551
24,378363.038254,378363.038254,383675.038254,378363.038254,383675.038254,9088.5,193888.0,3.0
25,394565.038254,394565.038254,413705.038254,394565.038254,413705.038254,43065.0,918720.0,3.0
26,416120.038254,416120.038254,436431.038254,416120.038254,436431.038254,79427.99913194444,1035861.0,4.907407407407407
29,439101.038254,458954.038254,462785.038254,458954.038254,462785.038254,7881.484375,100883.0,5.0
28,422451.038254,436431.038254,481477.038254,436431.038254,481477.038254,87303.69591346155,1126150.0,4.961538461538462
32,528064.038254,528064.038254,531103.038254,528064.038254,531103.038254,3331.211538461538,27351.0,7.794871794871795
33,528525.038254,528525.038254,532833.038254,528525.038254,532833.038254,3412.737113402062,29756.0,7.34020618556701
34,529043.038254,532487.038254,540160.038254,532487.038254,540160.038254,8762.27564102564,76560.0,7.3247863247863245
31,517256.038254,517256.038254,559177.038254,517256.038254,559177.038254,131361.20020833332,1089946.0,7.713333333333333
27,421053.038254,421053.038254,578344.038254,421053.038254,578344.038254,214609.57765667574,2128695.0,6.452316076294278
9,135613.038254,135613.038254,609170.038254,135613.038254,609170.038254,473557.0,1420671.0,5.432824427480916
35,535250.038254,536332.038254,617823.038254,536332.038254,617823.038254,392405.34503676475,2521778.0,9.958823529411765
37,545129.038254,615627.038254,624189.038254,615627.038254,624189.038254,12563.485602094242,76368.0,10.528795811518325
38,547864.038254,619416.038254,631202.538254,619416.038254,631202.538254,45021.975406137186,272406.0,10.577617328519855
36,539923.038254,588500.038254,642754.038254,588500.038254,642754.038254,252959.83640314572,1546239.0,10.47019867549669
43,599670.038254,649653.538254,654825.538254,649653.538254,654825.538254,9727.445337947884,56781.0,10.964169381107492
41,586249.038254,648525.038254,656761.038254,648525.038254,656761.038254,11131.000675675677,65584.0,10.862162162162162
40,575303.038254,629160.038254,667890.038254,629160.038254,667890.038254,192929.64903236044,1142535.0,10.807106598984772
45,626177.038254,672021.038254,679088.038254,672021.038254,679088.038254,12253.641387195123,72520.0,10.814024390243903
44,603864.038254,654137.038254,689515.038254,654137.038254,689515.038254,169229.6067764579,1000122.0,10.829373650107991
30,490992.038254,490992.038254,691432.038254,490992.038254,691432.038254,133626.66666666666,400880.0,10.029871977240399
46,648164.038254,678153.038254,695271.038254,678153.038254,695271.038254,17082.0,68328.0,10.711805555555555
42,596114.038254,648580.038254,715116.038254,648580.038254,715116.038254,110069.20047883064,655050.0,10.754032258064516
48,652365.038254,721470.538254,740524.038254,721470.538254,740524.038254,46821.25407166124,306648.0,9.77198697068404
47,651329.038254,678227.038254,764247.538254,678227.038254,764247.538254,358973.13188976375,2481066.0,9.259842519685039
49,669422.038254,732028.038254,769927.038254,732028.038254,769927.038254,127323.62084592144,1013232.0,8.042296072507552
51,694782.038254,775501.288254,781674.038254,775501.288254,781674.038254,6609.045973557692,76995.0,5.493589743589744
50,672800.038254,752151.038254,787033.038254,752151.038254,787033.038254,110975.80262002343,1034714.0,6.864168618266979
5,71774.038254,71774.038254,809176.038254,71774.038254,809176.038254,737402.0,1474804.0,6.4885110294117645
39,553062.038254,628669.038254,827227.038254,628669.038254,827227.038254,216279.7426714602,1584536.0,8.735619469026549
54,829002.038254,860395.038254,860980.038254,860395.038254,860980.038254,712.96875,15210.0,3.0
